timestamp,datetime,urllc_rtt_ms,urllc_rtt_max_ms,urllc_fails,embb_mbps,embb_rate_mbit,mmtc_msgs,mmtc_rate_per_min,sla_violated,orchestrator_type,orchestrator_state,violation_streak,recovery_streak,action_taken,decision_latency_ms,reasoning,node_cpu_percent,node_memory_percent,traffic_level,orchestrator_label,embb_ue_count,urllc_ue_count,mmtc_ue_count,run_id,sample_index,root_cause_assessment,reasoning_category,lever_validity_score,candidate_action,wla_activated,wrong_action_prevented,memory_retrieval_count,memory_assisted,memory_reinforced,memory_overridden,tokens_used,confidence
1780931966.030332,2026-06-08 20:49:26,13.01,20.9,0,9.1,1000,187,93.5,0,agentic,0,0,28,no_action,133.9,RTT=13.0ms within SLA. Root cause: nominal. No intervention required. LVS=0.86.,80.6,75.7,high,agentic,3,3,5,rb_high_20260608_224136,235,nominal,no_intervention,0.856,no_action,0,0,5,1,1,0,446,0.97
1780931968.030332,2026-06-08 20:49:28,12.85,23.0,0,9.4,1000,377,188.5,0,agentic,0,0,29,no_action,271.2,RTT=12.8ms within SLA. Root cause: nominal. No intervention required. LVS=0.85.,77.5,64.1,high,agentic,3,3,5,rb_high_20260608_224136,236,nominal,no_intervention,0.855,no_action,0,0,3,0,0,0,409,0.891
1780931970.030332,2026-06-08 20:49:30,13.32,15.7,0,6.8,1000,424,212.0,0,agentic,0,0,30,no_action,255.7,RTT=13.3ms within SLA. Root cause: nominal. No intervention required. LVS=0.93.,78.4,67.2,high,agentic,3,3,5,rb_high_20260608_224136,237,nominal,no_intervention,0.925,no_action,0,0,3,1,0,0,181,0.97
1780931972.030332,2026-06-08 20:49:32,13.08,19.0,0,8.2,1000,436,218.0,0,agentic,0,0,31,no_action,132.1,RTT=13.1ms within SLA. Root cause: nominal. No intervention required. LVS=0.86.,77.7,60.7,high,agentic,3,3,5,rb_high_20260608_224136,238,nominal,no_intervention,0.858,no_action,0,0,4,1,0,0,429,0.97
1780931974.030332,2026-06-08 20:49:34,12.79,16.0,0,8.6,1000,238,119.0,0,agentic,0,0,32,no_action,136.9,RTT=12.8ms within SLA. Root cause: nominal. No intervention required. LVS=0.86.,73.4,69.6,high,agentic,3,3,5,rb_high_20260608_224136,239,nominal,no_intervention,0.865,no_action,0,0,1,0,0,0,318,0.97
1780931976.030332,2026-06-08 20:49:36,13.45,17.7,0,9.0,1000,529,264.5,0,agentic,0,0,33,no_action,379.3,RTT=13.4ms within SLA. Root cause: nominal. No intervention required. LVS=0.73.,79.9,64.8,high,agentic,3,3,5,rb_high_20260608_224136,240,nominal,no_intervention,0.729,no_action,0,0,4,1,1,0,394,0.807
1780931978.030332,2026-06-08 20:49:38,13.12,17.3,0,8.8,1000,527,263.5,0,agentic,0,0,34,no_action,223.7,RTT=13.1ms within SLA. Root cause: nominal. No intervention required. LVS=0.76.,83.1,72.9,high,agentic,3,3,5,rb_high_20260608_224136,241,nominal,no_intervention,0.759,no_action,0,0,3,1,0,0,431,0.894
1780931980.030332,2026-06-08 20:49:40,13.54,17.3,0,4.5,1000,309,154.5,0,agentic,0,0,35,no_action,239.1,RTT=13.5ms within SLA. Root cause: nominal. No intervention required. LVS=0.85.,76.9,71.9,high,agentic,3,3,5,rb_high_20260608_224136,242,nominal,no_intervention,0.853,no_action,0,0,4,1,1,0,365,0.935
1780931982.030332,2026-06-08 20:49:42,13.29,24.6,0,9.7,1000,357,178.5,0,agentic,0,0,36,no_action,145.9,RTT=13.3ms within SLA. Root cause: nominal. No intervention required. LVS=0.88.,79.2,74.7,high,agentic,3,3,5,rb_high_20260608_224136,243,nominal,no_intervention,0.878,no_action,0,0,5,1,1,0,442,0.916
1780931984.030332,2026-06-08 20:49:44,12.23,25.2,0,11.8,1000,381,190.5,0,agentic,0,0,37,no_action,105.6,RTT=12.2ms within SLA. Root cause: nominal. No intervention required. LVS=0.94.,77.5,67.0,high,agentic,3,3,5,rb_high_20260608_224136,244,nominal,no_intervention,0.935,no_action,0,0,5,0,0,0,361,0.97
1780931986.030332,2026-06-08 20:49:46,13.26,16.7,0,8.1,1000,415,207.5,0,agentic,0,0,38,no_action,297.3,RTT=13.3ms within SLA. Root cause: nominal. No intervention required. LVS=0.76.,72.7,72.2,high,agentic,3,3,5,rb_high_20260608_224136,245,nominal,no_intervention,0.758,no_action,0,0,2,0,0,0,235,0.884
1780931988.030332,2026-06-08 20:49:48,13.58,16.8,0,9.7,1000,330,165.0,0,agentic,0,0,39,no_action,88.5,RTT=13.6ms within SLA. Root cause: nominal. No intervention required. LVS=0.74.,70.7,73.3,high,agentic,3,3,5,rb_high_20260608_224136,246,nominal,no_intervention,0.741,no_action,0,0,3,1,1,0,430,0.799
1780931990.030332,2026-06-08 20:49:50,12.93,14.4,0,7.7,1000,525,262.5,0,agentic,0,0,40,no_action,190.0,RTT=12.9ms within SLA. Root cause: nominal. No intervention required. LVS=0.93.,75.4,68.3,high,agentic,3,3,5,rb_high_20260608_224136,247,nominal,no_intervention,0.934,no_action,0,0,2,1,1,0,385,0.97
1780931992.030332,2026-06-08 20:49:52,13.59,18.4,0,10.7,1000,416,208.0,0,agentic,0,0,41,no_action,217.6,RTT=13.6ms within SLA. Root cause: nominal. No intervention required. LVS=0.74.,74.2,70.7,high,agentic,3,3,5,rb_high_20260608_224136,248,nominal,no_intervention,0.743,no_action,0,0,5,1,1,0,447,0.906
1780931994.030332,2026-06-08 20:49:54,13.12,20.2,0,12.5,1000,482,241.0,0,agentic,0,0,42,no_action,204.7,RTT=13.1ms within SLA. Root cause: nominal. No intervention required. LVS=0.79.,75.4,68.2,high,agentic,3,3,5,rb_high_20260608_224136,249,nominal,no_intervention,0.789,no_action,0,0,2,1,1,0,308,0.928
1780931996.030332,2026-06-08 20:49:56,13.16,18.5,0,8.6,1000,385,192.5,0,agentic,0,0,43,no_action,363.0,RTT=13.2ms within SLA. Root cause: nominal. No intervention required. LVS=0.82.,71.9,72.2,high,agentic,3,3,5,rb_high_20260608_224136,250,nominal,no_intervention,0.825,no_action,0,0,2,1,1,0,311,0.933
1780931998.030332,2026-06-08 20:49:58,13.5,16.4,0,5.9,1000,566,283.0,0,agentic,0,0,44,no_action,280.4,RTT=13.5ms within SLA. Root cause: nominal. No intervention required. LVS=0.78.,80.2,62.3,high,agentic,3,3,5,rb_high_20260608_224136,251,nominal,no_intervention,0.784,no_action,0,0,1,1,1,0,240,0.913
1780932000.030332,2026-06-08 20:50:00,12.46,19.7,0,4.5,1000,369,184.5,0,agentic,0,0,45,no_action,113.8,RTT=12.5ms within SLA. Root cause: nominal. No intervention required. LVS=0.78.,79.6,66.5,high,agentic,3,3,5,rb_high_20260608_224136,252,nominal,no_intervention,0.781,no_action,0,0,5,1,0,0,386,0.944
1780932002.030332,2026-06-08 20:50:02,19.79,21.3,0,7.9,200,537,268.5,1,agentic,1,1,0,throttle_embb,118.8,RTT=19.8ms exceeded 15.0ms SLA. Root cause: embb_congestion. Reactive throttle applied. Trend=rising. LVS=0.90.,71.8,72.9,high,agentic,3,3,5,rb_high_20260608_224136,253,embb_congestion,reactive_throttle,0.899,throttle_embb,0,0,3,1,0,0,256,0.958
1780932004.030332,2026-06-08 20:50:04,12.9,17.3,0,9.3,200,401,200.5,0,agentic,1,0,1,no_action,194.1,RTT=12.9ms within SLA. Root cause: nominal. No intervention required. LVS=0.93.,87.4,61.0,high,agentic,3,3,5,rb_high_20260608_224136,254,nominal,no_intervention,0.925,no_action,0,0,2,0,0,0,268,0.97
1780932006.030332,2026-06-08 20:50:06,13.2,18.6,0,9.9,200,452,226.0,0,agentic,1,0,2,no_action,94.3,RTT=13.2ms within SLA. Root cause: nominal. No intervention required. LVS=0.72.,71.9,70.1,high,agentic,3,3,5,rb_high_20260608_224136,255,nominal,no_intervention,0.724,no_action,0,0,3,1,1,0,480,0.755
1780932008.030332,2026-06-08 20:50:08,13.28,23.4,0,7.9,200,396,198.0,0,agentic,1,0,3,no_action,221.8,RTT=13.3ms within SLA. Root cause: recovery_phase. No intervention required. LVS=0.85.,75.1,59.8,high,agentic,3,3,5,rb_high_20260608_224136,256,recovery_phase,no_intervention,0.855,no_action,0,0,3,0,0,0,379,0.962
1780932010.030332,2026-06-08 20:50:10,13.11,20.8,0,4.9,200,366,183.0,0,agentic,1,0,4,no_action,135.6,RTT=13.1ms within SLA. Root cause: recovery_phase. No intervention required. LVS=0.95.,78.7,74.7,high,agentic,3,3,5,rb_high_20260608_224136,257,recovery_phase,no_intervention,0.946,no_action,0,0,2,1,1,0,454,0.97
1780932012.030332,2026-06-08 20:50:12,12.94,21.3,0,6.3,400,451,225.5,0,agentic,1,0,5,restore_embb,249.8,RTT stable at 12.9ms. Root cause: nominal. Graduated eMBB restore. LVS=0.86.,78.5,77.7,high,agentic,3,3,5,rb_high_20260608_224136,258,nominal,graduated_restore,0.856,restore_embb,0,0,3,0,0,0,179,0.939
1780932014.030332,2026-06-08 20:50:14,12.96,19.8,0,7.8,400,408,204.0,0,agentic,1,0,6,no_action,143.6,RTT=13.0ms within SLA. Root cause: nominal. No intervention required. LVS=0.84.,79.7,71.2,high,agentic,3,3,5,rb_high_20260608_224136,259,nominal,no_intervention,0.838,no_action,0,0,4,1,1,0,413,0.887
1780932016.030332,2026-06-08 20:50:16,12.66,19.5,0,5.0,400,394,197.0,0,agentic,1,0,7,no_action,284.8,RTT=12.7ms within SLA. Root cause: nominal. No intervention required. LVS=0.79.,79.3,74.7,high,agentic,3,3,5,rb_high_20260608_224136,260,nominal,no_intervention,0.787,no_action,0,0,1,0,0,0,336,0.883
1780932018.030332,2026-06-08 20:50:18,13.87,21.9,0,10.8,400,322,161.0,0,agentic,1,0,8,no_action,201.7,RTT=13.9ms within SLA. Root cause: recovery_phase. No intervention required. LVS=0.76.,73.7,69.3,high,agentic,3,3,5,rb_high_20260608_224136,261,recovery_phase,no_intervention,0.76,no_action,0,0,1,0,0,0,451,0.854
1780932020.030332,2026-06-08 20:50:20,13.24,19.5,0,5.6,400,594,297.0,0,agentic,1,0,9,no_action,259.8,RTT=13.2ms within SLA. Root cause: recovery_phase. No intervention required. LVS=0.92.,78.8,73.7,high,agentic,3,3,5,rb_high_20260608_224136,262,recovery_phase,no_intervention,0.916,no_action,0,0,3,0,0,0,295,0.97
1780932022.030332,2026-06-08 20:50:22,13.38,20.6,0,7.8,800,370,185.0,0,agentic,1,0,10,restore_embb,336.5,RTT stable at 13.4ms. Root cause: recovery_phase. Graduated eMBB restore. LVS=0.91.,78.0,57.3,high,agentic,3,3,5,rb_high_20260608_224136,263,recovery_phase,graduated_restore,0.908,restore_embb,0,0,3,1,0,0,188,0.97
1780932024.030332,2026-06-08 20:50:24,13.17,20.9,0,6.2,800,358,179.0,0,agentic,1,0,11,no_action,140.4,RTT=13.2ms within SLA. Root cause: recovery_phase. No intervention required. LVS=0.94.,81.3,66.6,high,agentic,3,3,5,rb_high_20260608_224136,264,recovery_phase,no_intervention,0.945,no_action,0,0,2,1,1,0,336,0.97
1780932026.030332,2026-06-08 20:50:26,12.71,17.3,0,6.7,800,381,190.5,0,agentic,1,0,12,no_action,369.5,RTT=12.7ms within SLA. Root cause: nominal. No intervention required. LVS=0.82.,66.9,67.7,high,agentic,3,3,5,rb_high_20260608_224136,265,nominal,no_intervention,0.82,no_action,0,0,3,1,1,0,314,0.97
1780932028.030332,2026-06-08 20:50:28,13.17,20.9,0,7.0,800,219,109.5,0,agentic,1,0,13,no_action,279.8,RTT=13.2ms within SLA. Root cause: recovery_phase. No intervention required. LVS=0.82.,67.8,77.3,high,agentic,3,3,5,rb_high_20260608_224136,266,recovery_phase,no_intervention,0.818,no_action,0,0,1,1,1,0,418,0.96
1780932030.030332,2026-06-08 20:50:30,13.26,15.5,0,6.8,800,420,210.0,0,agentic,1,0,14,no_action,252.7,RTT=13.3ms within SLA. Root cause: recovery_phase. No intervention required. LVS=0.90.,66.4,68.4,high,agentic,3,3,5,rb_high_20260608_224136,267,recovery_phase,no_intervention,0.902,no_action,0,0,5,1,1,0,165,0.97
1780932032.030332,2026-06-08 20:50:32,13.07,20.4,0,6.3,1000,259,129.5,0,agentic,0,0,15,restore_embb,336.6,RTT stable at 13.1ms. Root cause: recovery_phase. Graduated eMBB restore. LVS=0.91.,75.7,70.0,high,agentic,3,3,5,rb_high_20260608_224136,268,recovery_phase,graduated_restore,0.911,restore_embb,0,0,4,0,0,0,277,0.97
1780932034.030332,2026-06-08 20:50:34,12.92,23.2,0,6.6,1000,335,167.5,0,agentic,0,0,16,no_action,195.9,RTT=12.9ms within SLA. Root cause: nominal. No intervention required. LVS=0.73.,79.8,78.6,high,agentic,3,3,5,rb_high_20260608_224136,269,nominal,no_intervention,0.735,no_action,0,0,2,1,1,0,182,0.79
1780932036.030332,2026-06-08 20:50:36,13.05,16.0,0,8.5,1000,312,156.0,0,agentic,0,0,17,no_action,109.9,RTT=13.1ms within SLA. Root cause: nominal. No intervention required. LVS=0.73.,68.4,69.5,high,agentic,3,3,5,rb_high_20260608_224136,270,nominal,no_intervention,0.728,no_action,0,0,4,1,1,0,460,0.876
1780932038.030332,2026-06-08 20:50:38,12.9,16.5,0,7.1,1000,447,223.5,0,agentic,0,0,18,no_action,265.9,RTT=12.9ms within SLA. Root cause: nominal. No intervention required. LVS=0.87.,71.8,72.7,high,agentic,3,3,5,rb_high_20260608_224136,271,nominal,no_intervention,0.866,no_action,0,0,4,0,0,0,206,0.97
1780932040.030332,2026-06-08 20:50:40,12.79,20.8,0,7.0,1000,359,179.5,0,agentic,0,0,19,no_action,142.9,RTT=12.8ms within SLA. Root cause: nominal. No intervention required. LVS=0.89.,75.9,67.0,high,agentic,3,3,5,rb_high_20260608_224136,272,nominal,no_intervention,0.887,no_action,0,0,3,1,1,0,349,0.97
1780932042.030332,2026-06-08 20:50:42,13.34,19.5,0,7.7,1000,465,232.5,0,agentic,0,0,20,no_action,222.4,RTT=13.3ms within SLA. Root cause: nominal. No intervention required. LVS=0.90.,71.8,67.3,high,agentic,3,3,5,rb_high_20260608_224136,273,nominal,no_intervention,0.895,no_action,0,0,2,0,0,0,388,0.939
1780932044.030332,2026-06-08 20:50:44,13.33,18.1,0,7.3,1000,380,190.0,0,agentic,0,0,21,no_action,177.6,RTT=13.3ms within SLA. Root cause: nominal. No intervention required. LVS=0.82.,67.3,63.6,high,agentic,3,3,5,rb_high_20260608_224136,274,nominal,no_intervention,0.816,no_action,0,0,5,1,1,0,322,0.868
1780932046.030332,2026-06-08 20:50:46,13.36,21.8,0,8.1,1000,398,199.0,0,agentic,0,0,22,no_action,340.7,RTT=13.4ms within SLA. Root cause: nominal. No intervention required. LVS=0.74.,84.4,78.7,high,agentic,3,3,5,rb_high_20260608_224136,275,nominal,no_intervention,0.736,no_action,0,0,5,1,0,0,338,0.82
1780932048.030332,2026-06-08 20:50:48,13.12,17.5,0,10.3,1000,416,208.0,0,agentic,0,0,23,no_action,242.0,RTT=13.1ms within SLA. Root cause: nominal. No intervention required. LVS=0.87.,76.8,61.8,high,agentic,3,3,5,rb_high_20260608_224136,276,nominal,no_intervention,0.871,no_action,0,0,3,1,1,0,287,0.939
1780932050.030332,2026-06-08 20:50:50,13.05,22.9,0,6.1,1000,351,175.5,0,agentic,0,0,24,no_action,325.9,RTT=13.1ms within SLA. Root cause: nominal. No intervention required. LVS=0.89.,87.1,70.2,high,agentic,3,3,5,rb_high_20260608_224136,277,nominal,no_intervention,0.89,no_action,0,0,1,0,0,0,341,0.958
1780932052.030332,2026-06-08 20:50:52,13.03,17.8,0,7.9,1000,530,265.0,0,agentic,0,0,25,no_action,304.7,RTT=13.0ms within SLA. Root cause: nominal. No intervention required. LVS=0.74.,71.8,68.0,high,agentic,3,3,5,rb_high_20260608_224136,278,nominal,no_intervention,0.739,no_action,0,0,5,1,0,0,188,0.894
1780932054.030332,2026-06-08 20:50:54,12.9,19.9,0,4.5,1000,444,222.0,0,agentic,0,0,26,no_action,261.9,RTT=12.9ms within SLA. Root cause: nominal. No intervention required. LVS=0.73.,77.9,72.1,high,agentic,3,3,5,rb_high_20260608_224136,279,nominal,no_intervention,0.735,no_action,0,0,2,1,1,0,435,0.876
1780932056.030332,2026-06-08 20:50:56,13.05,21.9,0,10.4,1000,418,209.0,0,agentic,0,0,27,no_action,149.8,RTT=13.1ms within SLA. Root cause: nominal. No intervention required. LVS=0.72.,82.5,74.7,high,agentic,3,3,5,rb_high_20260608_224136,280,nominal,no_intervention,0.723,no_action,0,0,4,1,1,0,440,0.895
1780932058.030332,2026-06-08 20:50:58,12.25,23.3,0,8.8,1000,504,252.0,0,agentic,0,0,28,no_action,300.3,RTT=12.2ms within SLA. Root cause: nominal. No intervention required. LVS=0.80.,75.9,75.8,high,agentic,3,3,5,rb_high_20260608_224136,281,nominal,no_intervention,0.804,no_action,0,0,4,1,1,0,368,0.845
1780932060.030332,2026-06-08 20:51:00,12.31,18.5,0,9.2,1000,417,208.5,0,agentic,0,0,29,no_action,165.8,RTT=12.3ms within SLA. Root cause: nominal. No intervention required. LVS=0.91.,65.8,67.2,high,agentic,3,3,5,rb_high_20260608_224136,282,nominal,no_intervention,0.912,no_action,0,0,5,0,0,0,440,0.97
1780932062.030332,2026-06-08 20:51:02,13.38,17.1,0,6.2,1000,472,236.0,0,agentic,0,0,30,no_action,219.9,RTT=13.4ms within SLA. Root cause: nominal. No intervention required. LVS=0.89.,73.2,63.6,high,agentic,3,3,5,rb_high_20260608_224136,283,nominal,no_intervention,0.894,no_action,0,0,5,0,0,0,446,0.97
1780932064.030332,2026-06-08 20:51:04,13.02,14.0,0,7.1,1000,418,209.0,0,agentic,0,0,31,no_action,359.1,RTT=13.0ms within SLA. Root cause: nominal. No intervention required. LVS=0.92.,82.0,60.6,high,agentic,3,3,5,rb_high_20260608_224136,284,nominal,no_intervention,0.915,no_action,0,0,4,0,0,0,358,0.97
1780932066.030332,2026-06-08 20:51:06,12.9,17.1,0,7.0,1000,437,218.5,0,agentic,0,0,32,no_action,354.5,RTT=12.9ms within SLA. Root cause: nominal. No intervention required. LVS=0.81.,80.4,64.0,high,agentic,3,3,5,rb_high_20260608_224136,285,nominal,no_intervention,0.814,no_action,0,0,1,1,1,0,315,0.866
1780932068.030332,2026-06-08 20:51:08,12.81,16.0,0,9.0,1000,352,176.0,0,agentic,0,0,33,no_action,96.1,RTT=12.8ms within SLA. Root cause: nominal. No intervention required. LVS=0.83.,75.6,73.1,high,agentic,3,3,5,rb_high_20260608_224136,286,nominal,no_intervention,0.835,no_action,0,0,2,0,0,0,305,0.962
1780932070.030332,2026-06-08 20:51:10,13.17,14.4,0,9.4,1000,568,284.0,0,agentic,0,0,34,no_action,286.2,RTT=13.2ms within SLA. Root cause: nominal. No intervention required. LVS=0.82.,78.3,72.0,high,agentic,3,3,5,rb_high_20260608_224136,287,nominal,no_intervention,0.822,no_action,0,0,3,1,1,0,388,0.963
1780932072.030332,2026-06-08 20:51:12,13.27,16.6,0,9.0,1000,491,245.5,0,agentic,0,0,35,no_action,142.5,RTT=13.3ms within SLA. Root cause: nominal. No intervention required. LVS=0.94.,80.4,72.3,high,agentic,3,3,5,rb_high_20260608_224136,288,nominal,no_intervention,0.944,no_action,0,0,1,1,1,0,397,0.97
1780932074.030332,2026-06-08 20:51:14,12.56,16.0,0,8.1,1000,361,180.5,0,agentic,0,0,36,no_action,234.6,RTT=12.6ms within SLA. Root cause: nominal. No intervention required. LVS=0.87.,77.5,71.9,high,agentic,3,3,5,rb_high_20260608_224136,289,nominal,no_intervention,0.871,no_action,0,0,5,0,0,0,214,0.97
1780932076.030332,2026-06-08 20:51:16,13.6,17.5,0,7.0,1000,424,212.0,0,agentic,0,0,37,no_action,320.9,RTT=13.6ms within SLA. Root cause: nominal. No intervention required. LVS=0.94.,87.7,65.8,high,agentic,3,3,5,rb_high_20260608_224136,290,nominal,no_intervention,0.94,no_action,0,0,4,0,0,0,355,0.97
1780932078.030332,2026-06-08 20:51:18,12.89,17.4,0,6.7,1000,392,196.0,0,agentic,0,0,38,no_action,368.4,RTT=12.9ms within SLA. Root cause: nominal. No intervention required. LVS=0.79.,75.3,69.6,high,agentic,3,3,5,rb_high_20260608_224136,291,nominal,no_intervention,0.786,no_action,0,0,4,1,1,0,338,0.878
1780932080.030332,2026-06-08 20:51:20,13.46,20.6,0,175.1,1000,410,205.0,0,agentic,0,0,39,no_action,320.3,RTT=13.5ms within SLA. Root cause: nominal. No intervention required. LVS=0.90.,75.6,78.9,high,agentic,3,3,5,rb_high_20260608_224136,292,nominal,no_intervention,0.903,no_action,0,0,3,0,0,0,435,0.957
1780932082.030332,2026-06-08 20:51:22,13.11,19.8,0,209.7,1000,387,193.5,0,agentic,0,0,40,no_action,157.4,RTT=13.1ms within SLA. Root cause: nominal. No intervention required. LVS=0.83.,83.3,71.3,high,agentic,3,3,5,rb_high_20260608_224136,293,nominal,no_intervention,0.827,no_action,0,0,3,1,1,0,378,0.97
1780932084.030332,2026-06-08 20:51:24,12.83,20.7,0,140.1,1000,468,234.0,0,agentic,0,0,41,no_action,297.1,RTT=12.8ms within SLA. Root cause: nominal. No intervention required. LVS=0.94.,78.5,80.6,high,agentic,3,3,5,rb_high_20260608_224136,294,nominal,no_intervention,0.938,no_action,0,0,2,0,0,0,241,0.97
1780932086.030332,2026-06-08 20:51:26,12.76,18.8,0,122.5,1000,357,178.5,0,agentic,0,0,42,no_action,196.9,RTT=12.8ms within SLA. Root cause: nominal. No intervention required. LVS=0.73.,73.0,67.2,high,agentic,3,3,5,rb_high_20260608_224136,295,nominal,no_intervention,0.728,no_action,0,0,5,1,1,0,307,0.868
1780932088.030332,2026-06-08 20:51:28,12.3,13.5,0,142.4,1000,382,191.0,0,agentic,0,0,43,no_action,101.6,RTT=12.3ms within SLA. Root cause: nominal. No intervention required. LVS=0.94.,86.6,66.2,high,agentic,3,3,5,rb_high_20260608_224136,296,nominal,no_intervention,0.942,no_action,0,0,4,1,1,0,186,0.97
1780932090.030332,2026-06-08 20:51:30,13.83,22.8,0,162.5,1000,470,235.0,0,agentic,0,0,44,no_action,203.9,RTT=13.8ms within SLA. Root cause: embb_congestion. No intervention required. LVS=0.81.,80.0,70.9,high,agentic,3,3,5,rb_high_20260608_224136,297,embb_congestion,no_intervention,0.807,no_action,0,0,5,1,1,0,313,0.902
1780932092.030332,2026-06-08 20:51:32,12.94,23.9,0,8.9,1000,331,165.5,0,agentic,0,0,45,no_action,336.6,RTT=12.9ms within SLA. Root cause: nominal. No intervention required. LVS=0.74.,70.5,67.8,high,agentic,3,3,5,rb_high_20260608_224136,298,nominal,no_intervention,0.739,no_action,0,0,5,1,1,0,304,0.91
1780932094.030332,2026-06-08 20:51:34,13.1,15.5,0,4.9,1000,343,171.5,0,agentic,0,0,46,no_action,358.2,RTT=13.1ms within SLA. Root cause: nominal. No intervention required. LVS=0.84.,85.6,69.7,high,agentic,3,3,5,rb_high_20260608_224136,299,nominal,no_intervention,0.845,no_action,0,0,2,0,0,0,356,0.97
1780932096.030332,2026-06-08 20:51:36,12.85,25.0,0,6.9,1000,415,207.5,0,agentic,0,0,47,no_action,182.0,RTT=12.8ms within SLA. Root cause: nominal. No intervention required. LVS=0.76.,79.8,69.2,high,agentic,3,3,5,rb_high_20260608_224136,300,nominal,no_intervention,0.764,no_action,0,0,3,0,0,0,429,0.838
1780932098.030332,2026-06-08 20:51:38,12.7,23.9,0,8.5,1000,484,242.0,0,agentic,0,0,48,no_action,88.3,RTT=12.7ms within SLA. Root cause: nominal. No intervention required. LVS=0.85.,85.4,62.5,high,agentic,3,3,5,rb_high_20260608_224136,301,nominal,no_intervention,0.85,no_action,0,0,5,1,1,0,339,0.912
1780932100.030332,2026-06-08 20:51:40,13.17,18.8,0,7.0,1000,389,194.5,0,agentic,0,0,49,no_action,244.5,RTT=13.2ms within SLA. Root cause: nominal. No intervention required. LVS=0.92.,65.3,69.8,high,agentic,3,3,5,rb_high_20260608_224136,302,nominal,no_intervention,0.921,no_action,0,0,4,1,1,0,298,0.97
1780932102.030332,2026-06-08 20:51:42,12.84,21.1,0,8.1,1000,416,208.0,0,agentic,0,0,50,no_action,156.6,RTT=12.8ms within SLA. Root cause: nominal. No intervention required. LVS=0.90.,76.6,70.3,high,agentic,3,3,5,rb_high_20260608_224136,303,nominal,no_intervention,0.9,no_action,0,0,3,1,1,0,359,0.97
1780932104.030332,2026-06-08 20:51:44,16.62,20.6,0,7.4,200,472,236.0,1,agentic,1,1,0,no_action,181.1,Candidate action identified but root cause is 'transient_spike' (LVS=0.50 < threshold). WLA overrides to no_action — prevents non-causal intervention on transient event.,72.9,61.9,high,agentic,3,3,5,rb_high_20260608_224136,304,transient_spike,wla_override,0.502,throttle_embb,1,1,1,0,0,0,365,0.535
1780932106.030332,2026-06-08 20:51:46,13.31,15.1,0,8.3,200,253,126.5,0,agentic,1,0,1,hold_throttle,339.2,"Maintaining throttle. RTT=13.3ms, root cause: nominal. Recovery streak not met. LVS=0.73.",72.8,58.1,high,agentic,3,3,5,rb_high_20260608_224136,305,nominal,hold_stable,0.733,hold_throttle,0,0,3,0,0,0,437,0.763
1780932108.030332,2026-06-08 20:51:48,12.81,21.0,0,9.1,200,321,160.5,0,agentic,1,0,2,hold_throttle,185.7,"Maintaining throttle. RTT=12.8ms, root cause: nominal. Recovery streak not met. LVS=0.91.",72.3,74.2,high,agentic,3,3,5,rb_high_20260608_224136,306,nominal,hold_stable,0.909,hold_throttle,0,0,4,0,0,0,325,0.97
1780932110.030332,2026-06-08 20:51:50,13.16,15.9,0,8.4,200,343,171.5,0,agentic,1,0,3,hold_throttle,230.7,"Maintaining throttle. RTT=13.2ms, root cause: recovery_phase. Recovery streak not met. LVS=0.79.",77.3,77.8,high,agentic,3,3,5,rb_high_20260608_224136,307,recovery_phase,hold_stable,0.789,hold_throttle,0,0,3,0,0,0,448,0.849
1780932112.030332,2026-06-08 20:51:52,13.0,16.1,0,6.8,400,329,164.5,0,agentic,1,0,4,restore_embb,218.7,RTT stable at 13.0ms. Root cause: nominal. Graduated eMBB restore. LVS=0.83.,80.0,76.2,high,agentic,3,3,5,rb_high_20260608_224136,308,nominal,graduated_restore,0.833,restore_embb,0,0,5,1,0,0,442,0.889
1780932114.030332,2026-06-08 20:51:54,13.47,17.0,0,8.2,400,297,148.5,0,agentic,1,0,5,no_action,186.6,RTT=13.5ms within SLA. Root cause: recovery_phase. No intervention required. LVS=0.87.,83.7,71.3,high,agentic,3,3,5,rb_high_20260608_224136,309,recovery_phase,no_intervention,0.867,no_action,0,0,3,0,0,0,234,0.97
1780932116.030332,2026-06-08 20:51:56,12.77,16.5,0,6.3,400,444,222.0,0,agentic,1,0,6,no_action,252.3,RTT=12.8ms within SLA. Root cause: nominal. No intervention required. LVS=0.77.,81.1,68.0,high,agentic,3,3,5,rb_high_20260608_224136,310,nominal,no_intervention,0.769,no_action,0,0,5,0,0,0,248,0.879
1780932118.030332,2026-06-08 20:51:58,12.85,20.3,0,7.7,400,448,224.0,0,agentic,1,0,7,no_action,349.3,RTT=12.8ms within SLA. Root cause: nominal. No intervention required. LVS=0.89.,76.6,72.4,high,agentic,3,3,5,rb_high_20260608_224136,311,nominal,no_intervention,0.886,no_action,0,0,4,1,1,0,265,0.97
1780932120.030332,2026-06-08 20:52:00,12.84,17.7,0,8.0,400,370,185.0,0,agentic,1,0,8,no_action,116.9,RTT=12.8ms within SLA. Root cause: nominal. No intervention required. LVS=0.88.,85.6,66.6,high,agentic,3,3,5,rb_high_20260608_224136,312,nominal,no_intervention,0.878,no_action,0,0,3,1,1,0,471,0.927
