ts,slice,iface,ip,rx,rxp,tx,txp,rtt_ms,loss,exists
2025-12-25T18:33:33.270429Z,mmtc,uesimtun2,10.47.0.3,59334,1090,85072,1745,1.224,0,1
2025-12-25T18:33:33.520406Z,embb,uesimtun0,10.45.0.3,57233,1041,84668,1735,1.690,0,1
2025-12-25T18:33:33.520406Z,urllc,uesimtun1,10.46.0.3,57434,1064,81948,1673,1.195,0,1
2025-12-25T18:33:33.520406Z,mmtc,uesimtun2,10.47.0.3,59499,1093,85316,1750,1.163,0,1
2025-12-25T18:33:33.770666Z,embb,uesimtun0,10.45.0.3,57398,1044,84912,1740,1.696,0,1
2025-12-25T18:33:33.770666Z,urllc,uesimtun1,10.46.0.3,57574,1067,82112,1676,1.084,0,1
2025-12-25T18:33:33.770666Z,mmtc,uesimtun2,10.47.0.3,59664,1096,85560,1755,1.267,0,1
2025-12-25T18:33:34.020290Z,embb,uesimtun0,10.45.0.3,57563,1047,85156,1745,1.575,0,1
2025-12-25T18:33:34.020290Z,urllc,uesimtun1,10.46.0.3,57739,1070,82356,1681,1.235,0,1
2025-12-25T18:33:34.020290Z,mmtc,uesimtun2,10.47.0.3,59804,1099,85724,1758,1.078,0,1
2025-12-25T18:33:34.270323Z,embb,uesimtun0,10.45.0.3,57728,1050,85400,1750,4.723,0,1
2025-12-25T18:33:34.270323Z,urllc,uesimtun1,10.46.0.3,57904,1073,82600,1686,0.950,0,1
2025-12-25T18:33:34.270323Z,mmtc,uesimtun2,10.47.0.3,59944,1102,85888,1761,1.082,0,1
2025-12-25T18:33:34.520236Z,embb,uesimtun0,10.45.0.3,57893,1053,85644,1755,,1,1
2025-12-25T18:33:34.520236Z,urllc,uesimtun1,10.46.0.3,58069,1076,82844,1691,50.139,0,1
2025-12-25T18:33:34.520236Z,mmtc,uesimtun2,10.47.0.3,60084,1105,86052,1764,1.309,0,1
2025-12-25T18:33:34.775707Z,embb,uesimtun0,10.45.0.3,57953,1054,85744,1757,1.075,0,1
2025-12-25T18:33:34.775707Z,urllc,uesimtun1,10.46.0.3,58233,1079,83008,1694,0.921,0,1
2025-12-25T18:33:34.775707Z,mmtc,uesimtun2,10.47.0.3,60224,1108,86216,1767,0.962,0,1
2025-12-25T18:33:35.026396Z,embb,uesimtun0,10.45.0.3,58118,1057,85988,1762,1.699,0,1
2025-12-25T18:33:35.026396Z,urllc,uesimtun1,10.46.0.3,58398,1082,83252,1699,,1,1
2025-12-25T18:33:35.026396Z,mmtc,uesimtun2,10.47.0.3,60389,1111,86460,1772,1.165,0,1
2025-12-25T18:33:35.275819Z,embb,uesimtun0,10.45.0.3,58283,1060,86232,1767,1.760,0,1
2025-12-25T18:33:35.275819Z,urllc,uesimtun1,10.46.0.3,58438,1083,83312,1700,1.121,0,1
2025-12-25T18:33:35.275819Z,mmtc,uesimtun2,10.47.0.3,60554,1114,86704,1777,1.273,0,1
2025-12-25T18:33:35.526247Z,embb,uesimtun0,10.45.0.3,58448,1063,86476,1772,105.585,0,1
2025-12-25T18:33:35.526247Z,urllc,uesimtun1,10.46.0.3,58578,1086,83476,1703,3.250,0,1
2025-12-25T18:33:35.526247Z,mmtc,uesimtun2,10.47.0.3,60719,1117,86948,1782,1.163,0,1
2025-12-25T18:33:35.775898Z,embb,uesimtun0,10.45.0.3,58613,1066,86720,1777,1.497,0,1
2025-12-25T18:33:35.775898Z,urllc,uesimtun1,10.46.0.3,58718,1089,83640,1706,1.223,0,1
2025-12-25T18:33:35.775898Z,mmtc,uesimtun2,10.47.0.3,60884,1120,87192,1787,0.985,0,1
2025-12-25T18:33:36.026184Z,embb,uesimtun0,10.45.0.3,58778,1069,86964,1782,1.736,0,1
2025-12-25T18:33:36.026184Z,urllc,uesimtun1,10.46.0.3,58858,1092,83804,1709,1.450,0,1
2025-12-25T18:33:36.026184Z,mmtc,uesimtun2,10.47.0.3,61101,1124,87436,1792,1.265,0,1
2025-12-25T18:33:36.276319Z,embb,uesimtun0,10.45.0.3,58943,1072,87208,1787,1.645,0,1
2025-12-25T18:33:36.276319Z,urllc,uesimtun1,10.46.0.3,59023,1095,84048,1714,1.251,0,1
2025-12-25T18:33:36.276319Z,mmtc,uesimtun2,10.47.0.3,61266,1127,87680,1797,1.053,0,1
2025-12-25T18:33:36.526034Z,embb,uesimtun0,10.45.0.3,59108,1075,87452,1792,1.789,0,1
2025-12-25T18:33:36.526034Z,urllc,uesimtun1,10.46.0.3,59163,1098,84212,1717,,1,1
2025-12-25T18:33:36.526034Z,mmtc,uesimtun2,10.47.0.3,61431,1130,87924,1802,1.064,0,1
2025-12-25T18:33:36.776235Z,embb,uesimtun0,10.45.0.3,59273,1078,87696,1797,,1,1
2025-12-25T18:33:36.776235Z,urllc,uesimtun1,10.46.0.3,59203,1099,84272,1718,103.932,0,1
2025-12-25T18:33:36.776235Z,mmtc,uesimtun2,10.47.0.3,61596,1133,88168,1807,1.258,0,1
2025-12-25T18:33:37.085291Z,embb,uesimtun0,10.45.0.3,59333,1079,87796,1799,1.202,0,1
2025-12-25T18:33:37.085291Z,urllc,uesimtun1,10.46.0.3,59368,1102,84516,1723,1.278,0,1
2025-12-25T18:33:37.085291Z,mmtc,uesimtun2,10.47.0.3,61736,1136,88332,1810,5.034,0,1
2025-12-25T18:33:37.335647Z,embb,uesimtun0,10.45.0.3,59498,1082,88040,1804,41.322,0,1
2025-12-25T18:33:37.335647Z,urllc,uesimtun1,10.46.0.3,59508,1105,84680,1726,,1,1
2025-12-25T18:33:37.335647Z,mmtc,uesimtun2,10.47.0.3,61901,1139,88576,1815,1.216,0,1
2025-12-25T18:33:37.586175Z,embb,uesimtun0,10.45.0.3,59663,1085,88284,1809,1.562,0,1
2025-12-25T18:33:37.586175Z,urllc,uesimtun1,10.46.0.3,59548,1106,84740,1727,1.170,0,1
2025-12-25T18:33:37.586175Z,mmtc,uesimtun2,10.47.0.3,62066,1142,88820,1820,1.017,0,1
2025-12-25T18:33:37.835900Z,embb,uesimtun0,10.45.0.3,59828,1088,88528,1814,2.255,0,1
2025-12-25T18:33:37.835900Z,urllc,uesimtun1,10.46.0.3,59688,1109,84904,1730,1.122,0,1
2025-12-25T18:33:37.835900Z,mmtc,uesimtun2,10.47.0.3,62231,1145,89064,1825,1.305,0,1
2025-12-25T18:33:38.085719Z,embb,uesimtun0,10.45.0.3,59993,1091,88772,1819,1.826,0,1
2025-12-25T18:33:38.085719Z,urllc,uesimtun1,10.46.0.3,59853,1112,85148,1735,,1,1
2025-12-25T18:33:38.085719Z,mmtc,uesimtun2,10.47.0.3,62396,1148,89308,1830,1.330,0,1
2025-12-25T18:33:38.335628Z,embb,uesimtun0,10.45.0.3,60158,1094,89016,1824,41.438,0,1
2025-12-25T18:33:38.335628Z,urllc,uesimtun1,10.46.0.3,59893,1113,85208,1736,1.333,0,1
2025-12-25T18:33:38.335628Z,mmtc,uesimtun2,10.47.0.3,62561,1151,89552,1835,1.258,0,1
2025-12-25T18:33:38.585589Z,embb,uesimtun0,10.45.0.3,60323,1097,89260,1829,1.384,0,1
2025-12-25T18:33:38.585589Z,urllc,uesimtun1,10.46.0.3,60058,1116,85452,1741,1.812,0,1
2025-12-25T18:33:38.585589Z,mmtc,uesimtun2,10.47.0.3,62726,1154,89796,1840,2.561,0,1
2025-12-25T18:33:38.835920Z,embb,uesimtun0,10.45.0.3,60488,1100,89504,1834,1.630,0,1
2025-12-25T18:33:38.835920Z,urllc,uesimtun1,10.46.0.3,60223,1119,85696,1746,1.173,0,1
2025-12-25T18:33:38.835920Z,mmtc,uesimtun2,10.47.0.3,62866,1157,89960,1843,1.184,0,1
2025-12-25T18:33:39.085987Z,embb,uesimtun0,10.45.0.3,60653,1103,89748,1839,1.707,0,1
2025-12-25T18:33:39.085987Z,urllc,uesimtun1,10.46.0.3,60388,1122,85940,1751,1.103,0,1
2025-12-25T18:33:39.085987Z,mmtc,uesimtun2,10.47.0.3,63031,1160,90204,1848,0.927,0,1
2025-12-25T18:33:39.336011Z,embb,uesimtun0,10.45.0.3,60818,1106,89992,1844,52.352,0,1
2025-12-25T18:33:39.336011Z,urllc,uesimtun1,10.46.0.3,60528,1125,86104,1754,,1,1
2025-12-25T18:33:39.336011Z,mmtc,uesimtun2,10.47.0.3,63196,1163,90448,1853,1.024,0,1
2025-12-25T18:33:39.585600Z,embb,uesimtun0,10.45.0.3,60983,1109,90236,1849,1.622,0,1
2025-12-25T18:33:39.585600Z,urllc,uesimtun1,10.46.0.3,60568,1126,86164,1755,1.091,0,1
2025-12-25T18:33:39.585600Z,mmtc,uesimtun2,10.47.0.3,63361,1166,90692,1858,1.470,0,1
2025-12-25T18:33:39.836186Z,embb,uesimtun0,10.45.0.3,61148,1112,90480,1854,1.600,0,1
2025-12-25T18:33:39.836186Z,urllc,uesimtun1,10.46.0.3,60733,1129,86408,1760,1.101,0,1
2025-12-25T18:33:39.836186Z,mmtc,uesimtun2,10.47.0.3,63526,1169,90936,1863,1.128,0,1
2025-12-25T18:33:40.086346Z,embb,uesimtun0,10.45.0.3,61313,1115,90724,1859,1.570,0,1
2025-12-25T18:33:40.086346Z,urllc,uesimtun1,10.46.0.3,60873,1132,86572,1763,,1,1
2025-12-25T18:33:40.086346Z,mmtc,uesimtun2,10.47.0.3,63691,1172,91180,1868,1.121,0,1
2025-12-25T18:33:40.335735Z,embb,uesimtun0,10.45.0.3,61478,1118,90968,1864,161.857,0,1
2025-12-25T18:33:40.335735Z,urllc,uesimtun1,10.46.0.3,60913,1133,86632,1764,3.116,0,1
2025-12-25T18:33:40.335735Z,mmtc,uesimtun2,10.47.0.3,63856,1175,91424,1873,1.302,0,1
2025-12-25T18:33:40.586227Z,embb,uesimtun0,10.45.0.3,61643,1121,91212,1869,1.689,0,1
2025-12-25T18:33:40.586227Z,urllc,uesimtun1,10.46.0.3,61053,1136,86796,1767,1.139,0,1
2025-12-25T18:33:40.586227Z,mmtc,uesimtun2,10.47.0.3,64021,1178,91668,1878,1.044,0,1
2025-12-25T18:33:40.835371Z,embb,uesimtun0,10.45.0.3,61808,1124,91456,1874,1.545,0,1
2025-12-25T18:33:40.835371Z,urllc,uesimtun1,10.46.0.3,61218,1139,87040,1772,2.797,0,1
2025-12-25T18:33:40.835371Z,mmtc,uesimtun2,10.47.0.3,64161,1181,91832,1881,1.113,0,1
2025-12-25T18:33:41.085926Z,embb,uesimtun0,10.45.0.3,61973,1127,91700,1879,1.658,0,1
2025-12-25T18:33:41.085926Z,urllc,uesimtun1,10.46.0.3,61358,1142,87204,1775,1.456,0,1
2025-12-25T18:33:41.085926Z,mmtc,uesimtun2,10.47.0.3,64326,1184,92076,1886,1.209,0,1
2025-12-25T18:33:41.335760Z,embb,uesimtun0,10.45.0.3,62138,1130,91944,1884,51.696,0,1
2025-12-25T18:33:41.335760Z,urllc,uesimtun1,10.46.0.3,61523,1145,87448,1780,1.502,0,1
2025-12-25T18:33:41.335760Z,mmtc,uesimtun2,10.47.0.3,64491,1187,92320,1891,,1,1
2025-12-25T18:33:41.585960Z,embb,uesimtun0,10.45.0.3,62303,1133,92188,1889,191.002,0,1
2025-12-25T18:33:41.585960Z,urllc,uesimtun1,10.46.0.3,61688,1148,87692,1785,0.876,0,1
2025-12-25T18:33:41.585960Z,mmtc,uesimtun2,10.47.0.3,64531,1188,92380,1892,1.405,0,1
2025-12-25T18:33:41.836194Z,embb,uesimtun0,10.45.0.3,62443,1136,92352,1892,1.454,0,1
2025-12-25T18:33:41.836194Z,urllc,uesimtun1,10.46.0.3,61853,1151,87936,1790,1.001,0,1
2025-12-25T18:33:41.836194Z,mmtc,uesimtun2,10.47.0.3,64696,1191,92624,1897,1.083,0,1
2025-12-25T18:33:42.085963Z,embb,uesimtun0,10.45.0.3,62608,1139,92596,1897,1.693,0,1
2025-12-25T18:33:42.085963Z,urllc,uesimtun1,10.46.0.3,62070,1155,88180,1795,1.102,0,1
2025-12-25T18:33:42.085963Z,mmtc,uesimtun2,10.47.0.3,64861,1194,92868,1902,1.282,0,1
2025-12-25T18:33:42.336248Z,embb,uesimtun0,10.45.0.3,62773,1142,92840,1902,170.179,0,1
2025-12-25T18:33:42.336248Z,urllc,uesimtun1,10.46.0.3,62235,1158,88424,1800,1.022,0,1
2025-12-25T18:33:42.336248Z,mmtc,uesimtun2,10.47.0.3,65001,1197,93032,1905,1.271,0,1
2025-12-25T18:33:42.585928Z,embb,uesimtun0,10.45.0.3,62938,1145,93084,1907,1.581,0,1
2025-12-25T18:33:42.585928Z,urllc,uesimtun1,10.46.0.3,62400,1161,88668,1805,1.074,0,1
2025-12-25T18:33:42.585928Z,mmtc,uesimtun2,10.47.0.3,65166,1200,93276,1910,,1,1
2025-12-25T18:33:42.835595Z,embb,uesimtun0,10.45.0.3,63103,1148,93328,1912,1.673,0,1
2025-12-25T18:33:42.835595Z,urllc,uesimtun1,10.46.0.3,62565,1164,88912,1810,1.275,0,1
2025-12-25T18:33:42.835595Z,mmtc,uesimtun2,10.47.0.3,65206,1201,93336,1911,1.130,0,1
2025-12-25T18:33:43.085590Z,embb,uesimtun0,10.45.0.3,63268,1151,93572,1917,1.623,0,1
2025-12-25T18:33:43.085590Z,urllc,uesimtun1,10.46.0.3,62730,1167,89156,1815,1.055,0,1
2025-12-25T18:33:43.085590Z,mmtc,uesimtun2,10.47.0.3,65371,1204,93580,1916,1.072,0,1
2025-12-25T18:33:43.336195Z,embb,uesimtun0,10.45.0.3,63433,1154,93816,1922,51.157,0,1
2025-12-25T18:33:43.336195Z,urllc,uesimtun1,10.46.0.3,62895,1170,89400,1820,1.315,0,1
2025-12-25T18:33:43.336195Z,mmtc,uesimtun2,10.47.0.3,65536,1207,93824,1921,0.997,0,1
2025-12-25T18:33:43.585581Z,embb,uesimtun0,10.45.0.3,63598,1157,94060,1927,2.220,0,1
2025-12-25T18:33:43.585581Z,urllc,uesimtun1,10.46.0.3,63035,1173,89564,1823,1.353,0,1
2025-12-25T18:33:43.585581Z,mmtc,uesimtun2,10.47.0.3,65701,1210,94068,1926,1.179,0,1
2025-12-25T18:33:43.835629Z,embb,uesimtun0,10.45.0.3,63763,1160,94304,1932,1.677,0,1
2025-12-25T18:33:43.835629Z,urllc,uesimtun1,10.46.0.3,63175,1176,89728,1826,1.024,0,1
2025-12-25T18:33:43.835629Z,mmtc,uesimtun2,10.47.0.3,65866,1213,94312,1931,0.970,0,1
2025-12-25T18:33:44.085616Z,embb,uesimtun0,10.45.0.3,63928,1163,94548,1937,1.840,0,1
2025-12-25T18:33:44.085616Z,urllc,uesimtun1,10.46.0.3,63315,1179,89892,1829,1.319,0,1
2025-12-25T18:33:44.085616Z,mmtc,uesimtun2,10.47.0.3,66031,1216,94556,1936,0.967,0,1
2025-12-25T18:33:44.335762Z,embb,uesimtun0,10.45.0.3,64093,1166,94792,1942,41.964,0,1
2025-12-25T18:33:44.335762Z,urllc,uesimtun1,10.46.0.3,63480,1182,90136,1834,1.426,0,1
2025-12-25T18:33:44.335762Z,mmtc,uesimtun2,10.47.0.3,66196,1219,94800,1941,1.194,0,1
2025-12-25T18:33:44.585815Z,embb,uesimtun0,10.45.0.3,64258,1169,95036,1947,1.659,0,1
2025-12-25T18:33:44.585815Z,urllc,uesimtun1,10.46.0.3,63645,1185,90380,1839,1.054,0,1
2025-12-25T18:33:44.585815Z,mmtc,uesimtun2,10.47.0.3,66361,1222,95044,1946,0.963,0,1
2025-12-25T18:33:44.835666Z,embb,uesimtun0,10.45.0.3,64423,1172,95280,1952,1.796,0,1
2025-12-25T18:33:44.835666Z,urllc,uesimtun1,10.46.0.3,63785,1188,90544,1842,0.918,0,1
2025-12-25T18:33:44.835666Z,mmtc,uesimtun2,10.47.0.3,66526,1225,95288,1951,1.038,0,1
2025-12-25T18:33:45.085663Z,embb,uesimtun0,10.45.0.3,64588,1175,95524,1957,1.636,0,1
2025-12-25T18:33:45.085663Z,urllc,uesimtun1,10.46.0.3,63925,1191,90708,1845,,1,1
2025-12-25T18:33:45.085663Z,mmtc,uesimtun2,10.47.0.3,66691,1228,95532,1956,1.485,0,1
2025-12-25T18:33:45.335651Z,embb,uesimtun0,10.45.0.3,64753,1178,95768,1962,42.802,0,1
2025-12-25T18:33:45.335651Z,urllc,uesimtun1,10.46.0.3,63965,1192,90768,1846,1.168,0,1
2025-12-25T18:33:45.335651Z,mmtc,uesimtun2,10.47.0.3,66856,1231,95776,1961,1.063,0,1
2025-12-25T18:33:45.585662Z,embb,uesimtun0,10.45.0.3,64918,1181,96012,1967,1.534,0,1
2025-12-25T18:33:45.585662Z,urllc,uesimtun1,10.46.0.3,64130,1195,91012,1851,1.005,0,1
2025-12-25T18:33:45.585662Z,mmtc,uesimtun2,10.47.0.3,67021,1234,96020,1966,1.153,0,1
2025-12-25T18:33:45.836145Z,embb,uesimtun0,10.45.0.3,65083,1184,96256,1972,1.616,0,1
2025-12-25T18:33:45.836145Z,urllc,uesimtun1,10.46.0.3,64295,1198,91256,1856,1.218,0,1
2025-12-25T18:33:45.836145Z,mmtc,uesimtun2,10.47.0.3,67186,1237,96264,1971,1.253,0,1
2025-12-25T18:33:46.086152Z,embb,uesimtun0,10.45.0.3,65248,1187,96500,1977,1.605,0,1
2025-12-25T18:33:46.086152Z,urllc,uesimtun1,10.46.0.3,64460,1201,91500,1861,1.414,0,1
2025-12-25T18:33:46.086152Z,mmtc,uesimtun2,10.47.0.3,67351,1240,96508,1976,1.271,0,1
2025-12-25T18:33:46.335836Z,embb,uesimtun0,10.45.0.3,65413,1190,96744,1982,41.266,0,1
2025-12-25T18:33:46.335836Z,urllc,uesimtun1,10.46.0.3,64677,1205,91744,1866,,1,1
2025-12-25T18:33:46.335836Z,mmtc,uesimtun2,10.47.0.3,67516,1243,96752,1981,1.060,0,1
2025-12-25T18:33:46.586020Z,embb,uesimtun0,10.45.0.3,65578,1193,96988,1987,1.495,0,1
2025-12-25T18:33:46.586020Z,urllc,uesimtun1,10.46.0.3,64717,1206,91804,1867,1.002,0,1
2025-12-25T18:33:46.586020Z,mmtc,uesimtun2,10.47.0.3,67681,1246,96996,1986,0.970,0,1
2025-12-25T18:33:46.836005Z,embb,uesimtun0,10.45.0.3,65743,1196,97232,1992,1.509,0,1
2025-12-25T18:33:46.836005Z,urllc,uesimtun1,10.46.0.3,64857,1209,91968,1870,,1,1
2025-12-25T18:33:46.836005Z,mmtc,uesimtun2,10.47.0.3,67846,1249,97240,1991,1.388,0,1
2025-12-25T18:33:47.085603Z,embb,uesimtun0,10.45.0.3,65908,1199,97476,1997,1.677,0,1
2025-12-25T18:33:47.085603Z,urllc,uesimtun1,10.46.0.3,64897,1210,92028,1871,,1,1
2025-12-25T18:33:47.085603Z,mmtc,uesimtun2,10.47.0.3,68011,1252,97484,1996,1.255,0,1
2025-12-25T18:33:47.335988Z,embb,uesimtun0,10.45.0.3,66073,1202,97720,2002,61.681,0,1
2025-12-25T18:33:47.335988Z,urllc,uesimtun1,10.46.0.3,64937,1211,92088,1872,1.272,0,1
2025-12-25T18:33:47.335988Z,mmtc,uesimtun2,10.47.0.3,68176,1255,97728,2001,1.034,0,1
2025-12-25T18:33:47.585588Z,embb,uesimtun0,10.45.0.3,66238,1205,97964,2007,1.706,0,1
2025-12-25T18:33:47.585588Z,urllc,uesimtun1,10.46.0.3,65102,1214,92332,1877,1.122,0,1
2025-12-25T18:33:47.585588Z,mmtc,uesimtun2,10.47.0.3,68341,1258,97972,2006,1.291,0,1
2025-12-25T18:33:47.836144Z,embb,uesimtun0,10.45.0.3,66403,1208,98208,2012,1.694,0,1
2025-12-25T18:33:47.836144Z,urllc,uesimtun1,10.46.0.3,65242,1217,92496,1880,0.987,0,1
2025-12-25T18:33:47.836144Z,mmtc,uesimtun2,10.47.0.3,68506,1261,98216,2011,1.745,0,1
2025-12-25T18:33:48.085600Z,embb,uesimtun0,10.45.0.3,66568,1211,98452,2017,1.702,0,1
2025-12-25T18:33:48.085600Z,urllc,uesimtun1,10.46.0.3,65382,1220,92660,1883,1.166,0,1
2025-12-25T18:33:48.085600Z,mmtc,uesimtun2,10.47.0.3,68671,1264,98460,2016,0.989,0,1
2025-12-25T18:33:48.335984Z,embb,uesimtun0,10.45.0.3,66733,1214,98696,2022,51.406,0,1
2025-12-25T18:33:48.335984Z,urllc,uesimtun1,10.46.0.3,65547,1223,92904,1888,1.184,0,1
2025-12-25T18:33:48.335984Z,mmtc,uesimtun2,10.47.0.3,68836,1267,98704,2021,1.244,0,1
2025-12-25T18:33:48.585934Z,embb,uesimtun0,10.45.0.3,66898,1217,98940,2027,1.504,0,1
2025-12-25T18:33:48.585934Z,urllc,uesimtun1,10.46.0.3,65687,1226,93068,1891,1.052,0,1
2025-12-25T18:33:48.585934Z,mmtc,uesimtun2,10.47.0.3,69001,1270,98948,2026,1.048,0,1
2025-12-25T18:33:48.835681Z,embb,uesimtun0,10.45.0.3,67063,1220,99184,2032,112.111,0,1
2025-12-25T18:33:48.835681Z,urllc,uesimtun1,10.46.0.3,65827,1229,93232,1894,1.390,0,1
2025-12-25T18:33:48.835681Z,mmtc,uesimtun2,10.47.0.3,69166,1273,99192,2031,1.330,0,1
2025-12-25T18:33:49.085721Z,embb,uesimtun0,10.45.0.3,67228,1223,99428,2037,1.650,0,1
2025-12-25T18:33:49.085721Z,urllc,uesimtun1,10.46.0.3,65967,1232,93396,1897,1.114,0,1
2025-12-25T18:33:49.085721Z,mmtc,uesimtun2,10.47.0.3,69331,1276,99436,2036,0.938,0,1
2025-12-25T18:33:49.335588Z,embb,uesimtun0,10.45.0.3,67393,1226,99672,2042,47.128,0,1
2025-12-25T18:33:49.335588Z,urllc,uesimtun1,10.46.0.3,66132,1235,93640,1902,1.341,0,1
2025-12-25T18:33:49.335588Z,mmtc,uesimtun2,10.47.0.3,69471,1279,99600,2039,1.047,0,1
2025-12-25T18:33:49.585641Z,embb,uesimtun0,10.45.0.3,67558,1229,99916,2047,1.676,0,1
2025-12-25T18:33:49.585641Z,urllc,uesimtun1,10.46.0.3,66297,1238,93884,1907,1.255,0,1
2025-12-25T18:33:49.585641Z,mmtc,uesimtun2,10.47.0.3,69636,1282,99844,2044,1.259,0,1
2025-12-25T18:33:49.835982Z,embb,uesimtun0,10.45.0.3,67723,1232,100160,2052,1.527,0,1
2025-12-25T18:33:49.835982Z,urllc,uesimtun1,10.46.0.3,66462,1241,94128,1912,1.090,0,1
2025-12-25T18:33:49.835982Z,mmtc,uesimtun2,10.47.0.3,69801,1285,100088,2049,1.291,0,1
2025-12-25T18:33:50.085677Z,embb,uesimtun0,10.45.0.3,67888,1235,100404,2057,1.760,0,1
2025-12-25T18:33:50.085677Z,urllc,uesimtun1,10.46.0.3,66627,1244,94372,1917,1.262,0,1
2025-12-25T18:33:50.085677Z,mmtc,uesimtun2,10.47.0.3,69966,1288,100332,2054,1.178,0,1
2025-12-25T18:33:50.336085Z,embb,uesimtun0,10.45.0.3,68053,1238,100648,2062,51.788,0,1
2025-12-25T18:33:50.336085Z,urllc,uesimtun1,10.46.0.3,66792,1247,94616,1922,1.071,0,1
2025-12-25T18:33:50.336085Z,mmtc,uesimtun2,10.47.0.3,70131,1291,100576,2059,1.195,0,1
2025-12-25T18:33:50.586072Z,embb,uesimtun0,10.45.0.3,68218,1241,100892,2067,10.860,0,1
2025-12-25T18:33:50.586072Z,urllc,uesimtun1,10.46.0.3,66957,1250,94860,1927,1.106,0,1
2025-12-25T18:33:50.586072Z,mmtc,uesimtun2,10.47.0.3,70296,1294,100820,2064,1.061,0,1
2025-12-25T18:33:50.836117Z,embb,uesimtun0,10.45.0.3,68383,1244,101136,2072,1.638,0,1
2025-12-25T18:33:50.836117Z,urllc,uesimtun1,10.46.0.3,67097,1253,95024,1930,1.204,0,1
2025-12-25T18:33:50.836117Z,mmtc,uesimtun2,10.47.0.3,70461,1297,101064,2069,1.274,0,1
2025-12-25T18:33:51.085605Z,embb,uesimtun0,10.45.0.3,68548,1247,101380,2077,1.700,0,1
2025-12-25T18:33:51.085605Z,urllc,uesimtun1,10.46.0.3,67237,1256,95188,1933,1.133,0,1
2025-12-25T18:33:51.085605Z,mmtc,uesimtun2,10.47.0.3,70626,1300,101308,2074,1.211,0,1
2025-12-25T18:33:51.335595Z,embb,uesimtun0,10.45.0.3,68713,1250,101624,2082,62.239,0,1
2025-12-25T18:33:51.335595Z,urllc,uesimtun1,10.46.0.3,67377,1259,95352,1936,1.212,0,1
2025-12-25T18:33:51.335595Z,mmtc,uesimtun2,10.47.0.3,70791,1303,101552,2079,0.966,0,1
2025-12-25T18:33:51.585611Z,embb,uesimtun0,10.45.0.3,68878,1253,101868,2087,1.894,0,1
2025-12-25T18:33:51.585611Z,urllc,uesimtun1,10.46.0.3,67542,1262,95596,1941,2.338,0,1
2025-12-25T18:33:51.585611Z,mmtc,uesimtun2,10.47.0.3,70956,1306,101796,2084,1.369,0,1
2025-12-25T18:33:51.835587Z,embb,uesimtun0,10.45.0.3,69043,1256,102112,2092,1.863,0,1
2025-12-25T18:33:51.835587Z,urllc,uesimtun1,10.46.0.3,67682,1265,95760,1944,,1,1
2025-12-25T18:33:51.835587Z,mmtc,uesimtun2,10.47.0.3,71121,1309,102040,2089,1.251,0,1
2025-12-25T18:33:52.085806Z,embb,uesimtun0,10.45.0.3,69208,1259,102356,2097,1.631,0,1
2025-12-25T18:33:52.085806Z,urllc,uesimtun1,10.46.0.3,67722,1266,95820,1945,1.227,0,1
2025-12-25T18:33:52.085806Z,mmtc,uesimtun2,10.47.0.3,71286,1312,102284,2094,1.182,0,1
2025-12-25T18:33:52.335572Z,embb,uesimtun0,10.45.0.3,69373,1262,102600,2102,57.192,0,1
2025-12-25T18:33:52.335572Z,urllc,uesimtun1,10.46.0.3,67887,1269,96064,1950,1.303,0,1
2025-12-25T18:33:52.335572Z,mmtc,uesimtun2,10.47.0.3,71451,1315,102528,2099,1.207,0,1
2025-12-25T18:33:52.585561Z,embb,uesimtun0,10.45.0.3,69538,1265,102844,2107,1.720,0,1
2025-12-25T18:33:52.585561Z,urllc,uesimtun1,10.46.0.3,68052,1272,96308,1955,1.211,0,1
2025-12-25T18:33:52.585561Z,mmtc,uesimtun2,10.47.0.3,71616,1318,102772,2104,1.618,0,1
2025-12-25T18:33:52.835889Z,embb,uesimtun0,10.45.0.3,69703,1268,103088,2112,1.825,0,1
2025-12-25T18:33:52.835889Z,urllc,uesimtun1,10.46.0.3,68217,1275,96552,1960,1.200,0,1
2025-12-25T18:33:52.835889Z,mmtc,uesimtun2,10.47.0.3,71781,1321,103016,2109,0.985,0,1
2025-12-25T18:33:53.085679Z,embb,uesimtun0,10.45.0.3,69868,1271,103332,2117,1.785,0,1
2025-12-25T18:33:53.085679Z,urllc,uesimtun1,10.46.0.3,68357,1278,96716,1963,1.169,0,1
2025-12-25T18:33:53.085679Z,mmtc,uesimtun2,10.47.0.3,71946,1324,103260,2114,1.220,0,1
2025-12-25T18:33:53.335575Z,embb,uesimtun0,10.45.0.3,70033,1274,103576,2122,62.143,0,1
2025-12-25T18:33:53.335575Z,urllc,uesimtun1,10.46.0.3,68522,1281,96960,1968,1.254,0,1
2025-12-25T18:33:53.335575Z,mmtc,uesimtun2,10.47.0.3,72111,1327,103504,2119,1.037,0,1
2025-12-25T18:33:53.585650Z,embb,uesimtun0,10.45.0.3,70198,1277,103820,2127,1.638,0,1
2025-12-25T18:33:53.585650Z,urllc,uesimtun1,10.46.0.3,68662,1284,97124,1971,1.387,0,1
2025-12-25T18:33:53.585650Z,mmtc,uesimtun2,10.47.0.3,72276,1330,103748,2124,,1,1
2025-12-25T18:33:53.835982Z,embb,uesimtun0,10.45.0.3,70363,1280,104064,2132,1.466,0,1
